Date_Requete,Ticker,PE_trailing,ForwardPE,PE_Ratio,Prevision croissance 5 ans,Performance_Moyenne_10ans
21/03/2026,AMZN,28.642956,21.974106,0.76717312277406,11.75%,64.14347071353185
21/03/2026,ASML,46.513065,30.3367,0.652218898066597,13.48%,139.09589067593868
21/03/2026,NVDA,35.244896,15.543575,0.4410163389331608,25.95%,2070.419762365767
21/03/2026,GOOG,27.614605,22.261927,0.8061649623451068,14.32%,71.1877377360413
21/03/2026,BKNG,26.109776,13.803946,0.5286887945725769,8.91%,22.615961838189456
21/03/2026,NEM.DE,39.152546,23.5988,0.6027398575816756,,43.59722569601923
21/03/2026,CRM,25.048717,13.106437,0.5232378568531075,9.98%,17.37078479236012
21/03/2026,INTU,29.678175,17.206709,0.579776519277213,12.35%,38.24205130492173
21/03/2026,MA,30.025408,21.917364,0.7299605720595037,12.12%,47.04447482748195
21/03/2026,MSFT,23.926691,20.264795,0.8469535131289152,16.43%,70.57887720270956
21/03/2026,SPGI,28.99112,19.223679,0.6630885250380117,7.22%,38.424823858929415
21/03/2026,V,28.321127,20.748465,0.7326143836013305,10.51%,33.857923793100845
